id,name,host_id,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm
5.67E+17,Home in Torquay · 4 bedrooms · 5 beds · 2 baths,51748440,Surf Coast,-38.3103618,144.3404183,Entire home/apt,885,2,2,25-09-2022,0.09,136,352,0
5.68E+17,Home in Torquay · ★5.0 · 1 bedroom · 1 bed · 1 private bath,339803614,Surf Coast,-38.31655,144.33123,Private room,92,3,3,25-02-2023,0.13,1,68,1
5.68E+17,Cabin in Cape Otway · ★4.95 · 1 bedroom · 1 bed · 1 bath,333337779,Colac Otway,-38.83247,143.51417,Entire home/apt,448,2,21,26-10-2023,1.02,4,229,14
5.68E+17,Rental unit in Apollo Bay · ★4.67 · 2 bedrooms · 2 beds · 1 bath,84586909,Colac Otway,-38.74845,143.66207,Entire home/apt,212,2,3,28-01-2023,0.15,587,107,2
5.68E+17,Loft in Lorne · ★4.91 · 1 bedroom · 2 beds · 1 bath,150078379,Surf Coast,-38.53785,143.97479,Entire home/apt,350,2,91,22-12-2023,4.17,1,151,53
5.68E+17,Condo in Geelong · ★4.78 · 3 bedrooms · 4 beds · 2.5 baths,53483056,Greater Geelong,-38.14484787,144.3629303,Entire home/apt,957,2,9,17-12-2023,0.42,26,116,7
5.69E+17,Home in Wye River · ★5.0 · 4 bedrooms · 5 beds · 2 baths,446585954,Colac Otway,-38.63080215,143.8923645,Entire home/apt,550,2,27,22-12-2023,1.31,1,319,18
5.69E+17,Home in Cape Bridgewater · ★5.0 · 4 bedrooms · 4 beds · 3.5 baths,105864252,Glenelg,-38.36865,141.40337,Entire home/apt,800,2,12,25-11-2023,0.59,1,332,6
5.69E+17,Guest suite in Warrnambool · ★4.94 · 1 bedroom · 1 bed · 1 bath,104616303,Warrnambool,-38.38669,142.48432,Entire home/apt,248,1,95,21-12-2023,5.01,1,237,59
5.69E+17,Home in Belmont · ★4.64 · 3 bedrooms · 4 beds · 2 baths,51784844,Greater Geelong,-38.1885,144.3307,Entire home/apt,238,1,65,10-12-2023,2.94,4,0,30
5.70E+17,Home in Torquay · ★5.0 · 4 bedrooms · 6 beds · 2 baths,51748440,Surf Coast,-38.32022,144.33239,Entire home/apt,829,2,4,30-04-2023,0.19,136,92,2
5.70E+17,Cottage in Dunkeld · ★4.56 · 2 bedrooms · 2 beds · 1 bath,190879,Southern Grampians,-37.64817,142.34306,Entire home/apt,213,2,18,30-09-2023,0.88,1,330,4
